MOVIES,YEAR,GENRE,RATING,ONE-LINE,STARS,VOTES,RunTime,Gross,num_stars,num_genres
Meerkat Manor,2005.0,Documentary,0.6818181818181818,"Rocket Dog's pregnancy causes problems for Sophie, while rover Seacrest helps The Aztecs find a new home.",Star: Stockard Channing,0.0004597136173886749,0.11458930152612129,0.012192218408364914,1,1
Meerkat Manor,2005.0,Documentary,0.8068181818181817,"Zorro takes a group of Whiskers boys off roving at the Commandos, where little Karim gets lucky and the whole group stage a military coup.",Star: Stockard Channing,0.0,0.11458930152612129,0.012192218408364914,1,1
Meerkat Manor,2005.0,Documentary,0.6818181818181818,"Mitch becomes The Whiskers' dominant male, Rocket Dog is looking for a place to give birth, and pregnant Nikita evicts lots of the Commando females, then turns on Zorro and his boys.",Star: Stockard Channing,0.0004597136173886749,0.11458930152612129,0.012192218408364914,1,1
Meerkat Manor,2005.0,Documentary,0.6818181818181818,Rocket Dog's pups are left vulnerable when babysitters Sophie and Axel are distracted by Wilson's roving antics. Rival sisters Maybelline and Rocket Dog experience differing fortunes.,"Stars: Stockard Channing,  Maybelline The Meerkat",0.0004597136173886749,0.10938069691129759,0.012192218408364914,2,1
Meerkat Manor,2005.0,Documentary,0.9204545454545454,Rocket Dog's pups are taken on an unscheduled outing away from the burrow by a pair of babysitters. The short trip turns into a nightmare expedition when a rival group show up.,Star: Stockard Channing,0.0,0.11458930152612129,0.012192218408364914,1,1
Meerkat Manor,2005.0,Documentary,0.6818181818181818,Pregnant Maybelline and her Aztecs are forced to fight their way out of trouble when old rivals the Lazuli reappear on the Manor. Nikita's new brood are causing chaos at the Commando bunker.,"Stars: Stockard Channing,  Maybelline The Meerkat",0.0004597136173886749,0.10938069691129759,0.012192218408364914,2,1
Élite,2018.0,"Crime, Drama, Thriller",0.7045454545454545,"When Prince Phillippe hosts his famous Le Bal party, betrayals ensue. The jealousy between Guzmán and Samuel intensifies. Patrick sparks friction.","Stars: Itzan Escamilla,  Miguel Bernardeau,  Arón Piper,  Claudia Salas",0.0003654358406162673,0.27084743997083216,0.012192218408364914,4,3
Élite,2018.0,"Crime, Drama, Thriller",0.7045454545454545,Prince Phillipe's arrival at the school prompts strict security measures and controversy. Samuel and Omar's towel party leads to new romantic hookups.,"Stars: Itzan Escamilla,  Miguel Bernardeau,  Arón Piper,  Omar Ayuso",0.00039637529677067967,0.26563883535600846,0.012192218408364914,4,3
Élite,2018.0,"Crime, Drama, Thriller",0.7045454545454545,"Rebe is confused and hurt by Mencía's mysterious behavior. Much to Ari's chagrin, Benjamín suggests Samuel join the debate team.","Stars: Itzan Escamilla,  Miguel Bernardeau,  Arón Piper,  Claudia Salas",0.00034617165093521804,0.22396999843741888,0.012192218408364914,4,3
Élite,2018.0,"Crime, Drama, Thriller",0.7045454545454545,Samuel tells Ari to make her choice while Guzmán plans a romantic date. Cayetana is stunned by a realization. Mencía is backed into a corner.,"Stars: Itzan Escamilla,  Miguel Bernardeau,  Arón Piper,  Claudia Salas",0.0003111458515151285,0.25001302151153737,0.012192218408364914,4,3
Élite,2018.0,"Crime, Drama, Thriller",0.6704545454545454,Phillippe worries that his friends are using him for Ambar Lucid performance tickets. Rebe warns Mencía she feels skeptical about Armando's assistance.,"Stars: Itzan Escamilla,  Miguel Bernardeau,  Arón Piper,  Claudia Salas",0.00031931853804648277,0.2031355799781241,0.012192218408364914,4,3
Élite,2018.0,"Crime, Drama, Thriller",0.7159090909090909,The details of Ari's attack are revealed but the Las Encinas students prove yet again there is always more than meets the eye.,"Stars: Itzan Escamilla,  Miguel Bernardeau,  Arón Piper,  Claudia Salas",0.0003619332606742583,0.23438720766706628,0.012192218408364914,4,3
Élite,2018.0,"Crime, Drama, Thriller",0.6931818181818181,"Ari and Samuel face off in an important and public debate. After speaking with Ander, Omar struggles with the emotional fallout.","Stars: Itzan Escamilla,  Miguel Bernardeau,  Arón Piper,  Claudia Salas",0.00032632369793050066,0.23438720766706628,0.012192218408364914,4,3
Floor Is Lava,2020.0,"Game-Show, Reality-TV",0.5681818181818181,"A mom and her twin children, three triplet brothers, and a trio of youth group pastors are tasked with getting across a perilous basement full of ancient artifacts.",Director: Brian Smith |      Star: Rutledge Wood,8.347815528454669e-05,0.18750976613365303,0.012192218408364914,1,2
Dexter,2006.0,"Crime, Drama, Mystery",0.8181818181818182,"In the Season Three premiere, Dexter's life seems to be smoothly back on track, until he targets a dope dealer who's also in the sights of Assistant D.A. Miguel Prado; Internal Affairs pressures Debra to rat on her new partner.","Director: Keith Gordon |      Stars: Michael C. Hall,  Julie Benz,  Jennifer Carpenter,  C.S. Lee",0.0023677440407980513,0.2968904630449506,0.012192218408364914,4,3
Dexter,2006.0,"Crime, Drama, Mystery",0.8977272727272727,"A series of chess-like moves ensues when Dexter and Miguel vie for the upper hand, with Miguel winning Rita's affection by presenting her with a lavish wedding gift; Debra wonders if her relationship with Anton is worth it.","Director: John Dahl |      Stars: Michael C. Hall,  Julie Benz,  Jennifer Carpenter,  C.S. Lee",0.0022772607256294868,0.25522162612636107,0.012192218408364914,4,3
Dexter,2006.0,"Crime, Drama, Mystery",0.8863636363636365,Dexter must find a way to get rid of Miguel despite the fact that his friend is a district attorney (and Dexter's best man); Rita discovers that Miguel has been seeing an old flame; Debra finds a new clue to the Skinner's identity.,"Director: Marcos Siega |      Stars: Michael C. Hall,  Julie Benz,  Jennifer Carpenter,  C.S. Lee",0.002183274830518913,0.26043023074118477,0.012192218408364914,4,3
Dexter,2006.0,"Crime, Drama, Mystery",0.8863636363636365,"In the Season Three finale, Dexter attempts to calm the unstable Ramon now that Miguel is out of the picture; Debra is about to receive her detective's shield but is blind-sided with information that could derail her promotion.","Director: Keith Gordon |      Stars: Michael C. Hall,  Julie Benz,  Jennifer Carpenter,  C.S. Lee",0.0023502311410880067,0.26043023074118477,0.012192218408364914,4,3
Dexter,2006.0,"Crime, Drama, Mystery",0.8295454545454546,"Dexter catches up with Freebo, but once again the kill goes terribly wrong.","Director: Marcos Siega |      Stars: Michael C. Hall,  Julie Benz,  Jennifer Carpenter,  C.S. Lee",0.002219468156586339,0.25001302151153737,0.012192218408364914,4,3
Dexter,2006.0,"Crime, Drama, Mystery",0.8068181818181817,Dexter encounters a fellow predator - but this one is a pedophile; a murder is pinned on Freebo but Dexter knows the truth; Dexter struggles with the fact of his growing friendship with Miguel.,"Director: John Dahl |      Stars: Michael C. Hall,  Julie Benz,  Jennifer Carpenter,  C.S. Lee",0.0021482490310988237,0.25001302151153737,0.012192218408364914,4,3
Dexter,2006.0,"Crime, Drama, Mystery",0.7954545454545454,Dexter scrambles to convince Rita that his marriage proposal is sincere and romantic; Miguel's vengeful brother Ramon searches desperately for their sibling's murderer.,"Director: Keith Gordon |      Stars: Michael C. Hall,  Julie Benz,  Jennifer Carpenter,  C.S. Lee",0.002128401078094106,0.2760560445856558,0.012192218408364914,4,3
Dexter,2006.0,"Crime, Drama, Mystery",0.8409090909090908,"Dexter hears the story of a husband who has gotten away with murdering two wives for financial gain and tracks the man to Bimini, but Rita has a medical emergency while Dexter has disappeared.","Director: Marcos Siega |      Stars: Michael C. Hall,  Julie Benz,  Jennifer Carpenter,  C.S. Lee",0.002109720651736725,0.25001302151153737,0.012192218408364914,4,3
Dexter,2006.0,"Crime, Drama, Mystery",0.8068181818181817,"Dexter tests Miguel to determine if his friend has discovered his secret, while Rita loses her job and wonders if she's meant to ever have a successful career.","Director: Ernest R. Dickerson |      Stars: Michael C. Hall,  Julie Benz,  Jennifer Carpenter,  C.S. Lee",0.0020857863554663305,0.2760560445856558,0.012192218408364914,4,3
Dexter,2006.0,"Crime, Drama, Mystery",0.8409090909090908,Dexter begins working with Miguel but they quickly have differences in selecting a potential new victim; Rita discovers that Miguel's wife suspects him of an affair; an old friend of Dexter's asks for help in ending her life.,"Director: Steve Shill |      Stars: Michael C. Hall,  Julie Benz,  Jennifer Carpenter,  C.S. Lee",0.0021500003210698283,0.2968904630449506,0.012192218408364914,4,3
Dexter,2006.0,"Crime, Drama, Mystery",0.8522727272727272,"Dexter undertakes to teach Miguel the Code, but doesn't realize he's whetting his partner's thirst for blood; Debra is one step closer to finding the Skinner but a secret revealed about Anton sends him packing.","Director: Marcos Siega |      Stars: Michael C. Hall,  Julie Benz,  Jennifer Carpenter,  C.S. Lee",0.0021068018351183843,0.2760560445856558,0.012192218408364914,4,3
Dexter,2006.0,"Crime, Drama, Mystery",0.875,Dexter and Miguel's friendship becomes strained even as Rita revolves to confront Miguel about his suspected infidelity; Debra searches furiously for Anton when it's revealed that he was abducted by the Skinner.,"Director: Tim Hunter |      Stars: Michael C. Hall,  Julie Benz,  Jennifer Carpenter,  C.S. Lee",0.0021523353743645008,0.26043023074118477,0.012192218408364914,4,3
Power Rangers Beast Morphers,2019.0,"Action, Adventure, Drama",0.8863636363636365,Grid Battleforce shuts down the Morph-X towers to lure Evox into a trap.,"Director: Simon Bennett |      Stars: Rorrie D. Travis,  Jasmeet Baduwalia,  Jacqueline Scislowski,  Abraham Rodriguez",1.2259029797031332e-05,0.307307672274598,0.012192218408364914,4,3
Power Rangers Beast Morphers,2019.0,"Action, Adventure, Drama",0.909090909090909,The Rangers receive a strange message from outer space warning of an impending threat.,"Director: Simon Bennett |      Stars: Rorrie D. Travis,  Jasmeet Baduwalia,  Jacqueline Scislowski,  Abraham Rodriguez",9.923976502358696e-06,0.307307672274598,0.012192218408364914,4,3
Power Rangers Beast Morphers,2019.0,"Action, Adventure, Drama",0.8863636363636365,The Rangers do everything they can to help their new ally return home.,"Director: Simon Bennett |      Stars: Rorrie D. Travis,  Jasmeet Baduwalia,  Jacqueline Scislowski,  Abraham Rodriguez",1.0507739826026855e-05,0.307307672274598,0.012192218408364914,4,3
Power Rangers Beast Morphers,2019.0,"Action, Adventure, Drama",0.9204545454545454,A hasty decision by Zoey puts an old friend in danger.,"Director: Oliver Driver |      Stars: Rorrie D. Travis,  Jasmeet Baduwalia,  Jacqueline Scislowski,  Abraham Rodriguez",1.2259029797031332e-05,0.307307672274598,0.012192218408364914,4,3
Baki,2018.0,"Animation, Action, Drama",0.6931818181818181,Add a Plot,"Director: Toshiki Hirano |      Stars: Troy Baker,  Ogie Banks,  Xander Mobus,  Chris Hackney",3.794461603843031e-05,0.11979790614094499,0.012192218408364914,4,3
Baki,2018.0,"Animation, Action, Drama",0.7045454545454545,Baki engages with the best poison hand user of China. But there is a twist. The recovery is complete.,"Director: Toshiki Hirano |      Stars: Troy Baker,  Ogie Banks,  Xander Mobus,  Chris Hackney",3.560956274375768e-05,0.11458930152612129,0.012192218408364914,4,3
Baki,2018.0,"Animation, Action, Drama",0.6704545454545454,Add a Plot,"Director: Toshiki Hirano |      Stars: Troy Baker,  Chris Hackney,  Kaiji Tang,  Kirk Thornton",3.444203609642136e-05,0.11979790614094499,0.012192218408364914,4,3
Baki,2018.0,"Animation, Action, Drama",0.6818181818181818,"After a few fights, the tables turned against the hosts. Teams are formed to finish the tournament. Chinese vs US-Japan allies.","Director: Toshiki Hirano |      Stars: Troy Baker,  Ogie Banks,  Xander Mobus,  Chris Hackney",3.560956274375768e-05,0.11979790614094499,0.012192218408364914,4,3
Baki,2018.0,"Animation, Action, Drama",0.7159090909090909,Oliva is up against a peculiar technique user. Mr. Unchained experiences the reluctant style of fighting.,"Director: Toshiki Hirano |      Stars: Troy Baker,  Ogie Banks,  Chris Hackney,  Darin De Paul",3.794461603843031e-05,0.11979790614094499,0.012192218408364914,4,3
Baki,2018.0,"Animation, Action, Drama",0.7045454545454545,"The Bailin Temple legend, Retsu is in the ring against a sly and tricky Jaku.","Director: Toshiki Hirano |      Stars: Troy Baker,  Ogie Banks,  Chris Hackney,  Greg Chun",3.502579942008952e-05,0.11979790614094499,0.012192218408364914,4,3
Baki,2018.0,"Animation, Action, Drama",0.7613636363636364,"The legendary Sea Emperor has to face the Strongest creature on Earth, the Ogre in the final match of the tournament.","Director: Toshiki Hirano |      Stars: Troy Baker,  Ogie Banks,  Chris Hackney,  Kaiji Tang",3.794461603843031e-05,0.11979790614094499,0.012192218408364914,4,3
Baki,2018.0,"Animation, Action, Drama",0.7840909090909091,He who wins this match will be the strongest man on earth. The battle intensifies. The best martial artist vs the strongest.,"Director: Toshiki Hirano |      Stars: Troy Baker,  Ogie Banks,  Chris Hackney,  Darin De Paul",4.08634326567711e-05,0.11979790614094499,0.012192218408364914,4,3
Baki,2018.0,"Animation, Action, Drama",0.6704545454545454,Mohammed Alai Jr. seeks the strongest underground fighters in Japan and challenges them to fight.,"Director: Toshiki Hirano |      Stars: Troy Baker,  Ogie Banks,  Kyle McCarley,  James Mathis III",3.3274509449085037e-05,0.11979790614094499,0.012192218408364914,4,3
Baki,2018.0,"Animation, Action, Drama",0.6931818181818181,Mohammed Alai Jr. faces a strong opponent who pushed him to the furthest edge. His willpower alone is supporting him.,"Director: Toshiki Hirano |      Stars: Ogie Banks,  Christopher Swindle,  Kyle McCarley,  James Mathis III",3.444203609642136e-05,0.11979790614094499,0.012192218408364914,4,3
Baki,2018.0,"Animation, Action, Drama",0.6249999999999999,A past legend comes to visit Alai Jr. and challenges him. Jr. is determined to fight Baki.,"Director: Toshiki Hirano |      Stars: Ogie Banks,  Xander Mobus,  Kirk Thornton,  Michael Sorich",3.502579942008952e-05,0.11979790614094499,0.012192218408364914,4,3
Baki,2018.0,"Animation, Action, Drama",0.6818181818181818,Baki faces Mohammed Alai Jr in the presence of their fathers. The underground fight is not all that is happening in front of the spectators.,"Director: Toshiki Hirano |      Stars: Troy Baker,  Ogie Banks,  Chris Hackney,  Greg Chun",3.444203609642136e-05,0.11979790614094499,0.012192218408364914,4,3
Baki,2018.0,"Animation, Action, Drama",0.6931818181818181,The Ogre accepts his son's challenge and Inspector Sonoda goes out to know about the death row inmates in different facilities. He discovers a shocking fact about all of them.,"Director: Toshiki Hirano |      Stars: Xander Mobus,  Chris Hackney,  Greg Chun,  Darin De Paul",3.38582727727532e-05,0.11979790614094499,0.012192218408364914,4,3
Power Rangers Beast Morphers,2019.0,"Action, Adventure, Drama",0.875,"In an epic battle, the Beast Morphers team up with the Dino Thunder, Dino Charge, and Mighty Morphin Power Rangers to defeat the newest member of Evox's team.","Director: Oliver Driver |      Stars: Rorrie D. Travis,  Jasmeet Baduwalia,  Jacqueline Scislowski,  Abraham Rodriguez",3.619332606742583e-05,0.307307672274598,0.012192218408364914,4,3
Queer Eye,2018.0,Reality-TV,0.8295454545454546,"To get her stalled mobile grooming business back in gear, a scrappy entrepreneur must polish her brand - and add some swag to her own wag.",,8.347815528454669e-05,0.307307672274598,0.012192218408364914,0,1
